event_id,player_id,ts,amount,transactions
2509,0CD,2021-12-07 06:00:00,838.84,6.0
2510,0CD,2021-12-07 07:00:00,836.96,5.0
2518,0CD,2021-12-07 15:00:00,266.47,5.0
2544,0CD,2021-12-08 17:00:00,822.71,8.0
2549,0CD,2021-12-08 22:00:00,84.5,9.0
2581,0CD,2021-12-10 06:00:00,515.98,1.0
2583,0CD,2021-12-10 08:00:00,492.44,7.0
2594,0CD,2021-12-10 19:00:00,965.46,3.0
2604,0CD,2021-12-11 05:00:00,237.06,7.0
2612,0CD,2021-12-11 13:00:00,332.18,7.0
2627,0CD,2021-12-12 04:00:00,381.65,10.0
2651,0CD,2021-12-13 04:00:00,774.43,4.0
2658,0CD,2021-12-13 11:00:00,675.71,10.0
2680,0CD,2021-12-14 09:00:00,368.18,2.0
2702,0G6,2021-12-01 06:00:00,376.58,6.0
2723,0G6,2021-12-02 03:00:00,715.34,7.0
2727,0G6,2021-12-02 07:00:00,567.84,7.0
2731,0G6,2021-12-02 11:00:00,682.89,9.0
2744,0G6,2021-12-03 00:00:00,691.04,8.0
2753,0G6,2021-12-03 09:00:00,584.12,5.0
2766,0G6,2021-12-03 22:00:00,787.55,3.0
2775,0G6,2021-12-04 07:00:00,341.62,5.0
2777,0G6,2021-12-04 09:00:00,773.96,2.0
2779,0G6,2021-12-04 11:00:00,488.68,5.0
2781,0G6,2021-12-04 13:00:00,363.05,2.0
2782,0G6,2021-12-04 14:00:00,598.61,3.0
2785,0G6,2021-12-04 17:00:00,610.38,2.0
2791,0G6,2021-12-04 23:00:00,298.34,10.0
2794,0G6,2021-12-05 02:00:00,586.57,8.0
2810,0G6,2021-12-05 18:00:00,993.47,3.0
2821,0G6,2021-12-06 05:00:00,209.55,2.0
2857,0G6,2021-12-07 17:00:00,840.03,3.0
2877,0G6,2021-12-08 13:00:00,429.25,5.0
2882,0G6,2021-12-08 18:00:00,395.39,4.0
2895,0G6,2021-12-09 07:00:00,839.72,2.0
2898,0G6,2021-12-09 10:00:00,993.63,8.0
2905,0G6,2021-12-09 17:00:00,155.05,1.0
2920,0G6,2021-12-10 08:00:00,199.76,7.0
2925,0G6,2021-12-10 13:00:00,193.61,3.0
2934,0G6,2021-12-10 22:00:00,540.79,4.0
2938,0G6,2021-12-11 02:00:00,553.02,8.0
2973,0G6,2021-12-12 13:00:00,875.11,4.0
2984,0G6,2021-12-13 00:00:00,407.4,8.0
2988,0G6,2021-12-13 04:00:00,847.0,9.0
2993,0G6,2021-12-13 09:00:00,452.58,2.0
3001,0G6,2021-12-13 17:00:00,648.54,5.0
3005,0G6,2021-12-13 21:00:00,978.51,5.0
3027,0G6,2021-12-14 19:00:00,570.18,3.0
3035,0HS,2021-12-01 02:00:00,789.94,6.0
3050,0HS,2021-12-01 17:00:00,986.44,10.0
3082,0HS,2021-12-03 01:00:00,898.54,7.0
3084,0HS,2021-12-03 03:00:00,679.82,2.0
3087,0HS,2021-12-03 06:00:00,588.94,7.0
3091,0HS,2021-12-03 10:00:00,968.86,4.0
3108,0HS,2021-12-04 03:00:00,679.05,2.0
3115,0HS,2021-12-04 10:00:00,13.64,6.0
3117,0HS,2021-12-04 12:00:00,132.47,5.0
3131,0HS,2021-12-05 02:00:00,281.66,5.0
3139,0HS,2021-12-05 10:00:00,700.62,9.0
3143,0HS,2021-12-05 14:00:00,383.66,9.0
3166,0HS,2021-12-06 13:00:00,612.48,6.0
3169,0HS,2021-12-06 16:00:00,699.21,2.0
3172,0HS,2021-12-06 19:00:00,547.36,5.0
3192,0HS,2021-12-07 15:00:00,426.85,9.0
3193,0HS,2021-12-07 16:00:00,681.29,5.0
3207,0HS,2021-12-08 06:00:00,731.53,10.0
3210,0HS,2021-12-08 09:00:00,888.94,7.0
3212,0HS,2021-12-08 11:00:00,253.41,7.0
3219,0HS,2021-12-08 18:00:00,922.02,6.0
3266,0HS,2021-12-10 17:00:00,313.93,2.0
3274,0HS,2021-12-11 01:00:00,51.74,10.0
3297,0HS,2021-12-12 00:00:00,573.71,2.0
3325,0HS,2021-12-13 04:00:00,67.51,5.0
3328,0HS,2021-12-13 07:00:00,503.98,8.0
3345,0HS,2021-12-14 00:00:00,868.66,9.0
3346,0HS,2021-12-14 01:00:00,808.02,7.0
3347,0HS,2021-12-14 02:00:00,496.24,8.0
3366,0HS,2021-12-14 21:00:00,445.38,9.0
3367,0HS,2021-12-14 22:00:00,715.67,4.0
3379,0J5,2021-12-01 09:00:00,396.21,9.0
3382,0J5,2021-12-01 12:00:00,66.4,7.0
3392,0J5,2021-12-01 22:00:00,120.69,3.0
3399,0J5,2021-12-02 05:00:00,276.18,7.0
3406,0J5,2021-12-02 12:00:00,476.26,3.0
3417,0J5,2021-12-02 23:00:00,67.88,4.0
3425,0J5,2021-12-03 07:00:00,87.01,2.0
3429,0J5,2021-12-03 11:00:00,788.25,5.0
3434,0J5,2021-12-03 16:00:00,420.38,4.0
3440,0J5,2021-12-03 22:00:00,129.97,9.0
3476,0J5,2021-12-05 10:00:00,319.7,1.0
3481,0J5,2021-12-05 15:00:00,718.69,3.0
3485,0J5,2021-12-05 19:00:00,476.93,5.0
3521,0J5,2021-12-07 07:00:00,853.36,9.0
3524,0J5,2021-12-07 10:00:00,159.22,9.0
3529,0J5,2021-12-07 15:00:00,473.52,6.0
3534,0J5,2021-12-07 20:00:00,231.25,5.0
3540,0J5,2021-12-08 02:00:00,606.07,9.0
3542,0J5,2021-12-08 04:00:00,949.0,2.0
3569,0J5,2021-12-09 07:00:00,64.27,8.0
3589,0J5,2021-12-10 03:00:00,127.38,9.0
3592,0J5,2021-12-10 06:00:00,150.6,8.0
3608,0J5,2021-12-10 22:00:00,190.45,1.0
3618,0J5,2021-12-11 08:00:00,492.73,3.0
3622,0J5,2021-12-11 12:00:00,97.31,1.0
3633,0J5,2021-12-11 23:00:00,17.71,6.0
3640,0J5,2021-12-12 06:00:00,297.59,3.0
3641,0J5,2021-12-12 07:00:00,232.77,3.0
3644,0J5,2021-12-12 10:00:00,268.73,8.0
3680,0J5,2021-12-13 22:00:00,254.1,7.0
3681,0J5,2021-12-13 23:00:00,376.9,2.0
3682,0J5,2021-12-14 00:00:00,98.65,6.0
3683,0J5,2021-12-14 01:00:00,246.74,2.0
3684,0J5,2021-12-14 02:00:00,594.89,10.0
3693,0J5,2021-12-14 11:00:00,995.2,9.0
3696,0J5,2021-12-14 14:00:00,138.41,5.0
3709,0KE,2021-12-01 02:00:00,182.21,2.0
3733,0KE,2021-12-02 02:00:00,690.99,9.0
3737,0KE,2021-12-02 06:00:00,692.82,10.0
3759,0KE,2021-12-03 04:00:00,392.41,1.0
3768,0KE,2021-12-03 13:00:00,729.16,6.0
3769,0KE,2021-12-03 14:00:00,436.93,4.0
3772,0KE,2021-12-03 17:00:00,482.8,7.0
3825,0KE,2021-12-05 22:00:00,540.09,9.0
3827,0KE,2021-12-06 00:00:00,381.83,2.0
3840,0KE,2021-12-06 13:00:00,487.05,4.0
3846,0KE,2021-12-06 19:00:00,317.52,3.0
3854,0KE,2021-12-07 03:00:00,447.05,6.0
3868,0KE,2021-12-07 17:00:00,822.74,4.0
3869,0KE,2021-12-07 18:00:00,370.24,8.0
3871,0KE,2021-12-07 20:00:00,540.03,9.0
3876,0KE,2021-12-08 01:00:00,186.06,6.0
3900,0KE,2021-12-09 01:00:00,387.9,4.0
3901,0KE,2021-12-09 02:00:00,804.58,2.0
3922,0KE,2021-12-09 23:00:00,33.74,3.0
3940,0KE,2021-12-10 17:00:00,481.2,5.0
3941,0KE,2021-12-10 18:00:00,538.71,3.0
3942,0KE,2021-12-10 19:00:00,266.03,10.0
3971,0KE,2021-12-12 00:00:00,507.23,6.0
3982,0KE,2021-12-12 11:00:00,491.47,4.0
3993,0KE,2021-12-12 22:00:00,599.02,6.0
4004,0KE,2021-12-13 09:00:00,636.79,7.0
4026,0KE,2021-12-14 07:00:00,21.84,7.0
4050,0L3,2021-12-01 06:00:00,128.43,2.0
4051,0L3,2021-12-01 07:00:00,201.11,6.0
4068,0L3,2021-12-02 00:00:00,999.01,6.0
4085,0L3,2021-12-02 17:00:00,570.64,1.0
4116,0L3,2021-12-04 00:00:00,786.13,7.0
4121,0L3,2021-12-04 05:00:00,659.28,6.0
4130,0L3,2021-12-04 14:00:00,209.42,4.0
4150,0L3,2021-12-05 10:00:00,183.37,1.0
4159,0L3,2021-12-05 19:00:00,595.51,9.0
4161,0L3,2021-12-05 21:00:00,280.6,5.0
4168,0L3,2021-12-06 04:00:00,173.01,4.0
4170,0L3,2021-12-06 06:00:00,446.97,8.0
4172,0L3,2021-12-06 08:00:00,387.8,6.0
4173,0L3,2021-12-06 09:00:00,658.76,5.0
4195,0L3,2021-12-07 07:00:00,438.73,8.0
4197,0L3,2021-12-07 09:00:00,844.94,9.0
4203,0L3,2021-12-07 15:00:00,884.36,5.0
4205,0L3,2021-12-07 17:00:00,400.68,2.0
4212,0L3,2021-12-08 00:00:00,850.07,5.0
4214,0L3,2021-12-08 02:00:00,238.72,6.0
4228,0L3,2021-12-08 16:00:00,920.47,10.0
4235,0L3,2021-12-08 23:00:00,294.41,8.0
4236,0L3,2021-12-09 00:00:00,739.16,6.0
4275,0L3,2021-12-10 15:00:00,904.34,2.0
4279,0L3,2021-12-10 19:00:00,274.05,3.0
4280,0L3,2021-12-10 20:00:00,822.98,6.0
4299,0L3,2021-12-11 15:00:00,466.41,6.0
4310,0L3,2021-12-12 02:00:00,759.27,2.0
4311,0L3,2021-12-12 03:00:00,257.41,6.0
4336,0L3,2021-12-13 04:00:00,687.99,6.0
4342,0L3,2021-12-13 10:00:00,567.83,7.0
4356,0L3,2021-12-14 00:00:00,171.46,4.0
4368,0L3,2021-12-14 12:00:00,78.11,4.0
4371,0L3,2021-12-14 15:00:00,431.3,3.0
4375,0L3,2021-12-14 19:00:00,131.49,3.0
4377,0L3,2021-12-14 21:00:00,836.44,4.0
4381,0MA,2021-12-01 00:00:00,313.82,8.0
4383,0MA,2021-12-01 02:00:00,223.74,4.0
4412,0MA,2021-12-02 07:00:00,258.04,8.0
4423,0MA,2021-12-02 18:00:00,140.7,2.0
4427,0MA,2021-12-02 22:00:00,682.52,7.0
4437,0MA,2021-12-03 08:00:00,659.87,10.0
4455,0MA,2021-12-04 02:00:00,754.95,7.0
4457,0MA,2021-12-04 04:00:00,280.2,2.0
4463,0MA,2021-12-04 10:00:00,693.27,6.0
4464,0MA,2021-12-04 11:00:00,759.72,3.0
4472,0MA,2021-12-04 19:00:00,951.28,9.0
4475,0MA,2021-12-04 22:00:00,998.39,9.0
4478,0MA,2021-12-05 01:00:00,971.44,4.0
4480,0MA,2021-12-05 03:00:00,765.19,9.0
4482,0MA,2021-12-05 05:00:00,459.57,6.0
4555,0MA,2021-12-08 06:00:00,178.25,3.0
4559,0MA,2021-12-08 10:00:00,494.14,8.0
4560,0MA,2021-12-08 11:00:00,377.6,1.0
4562,0MA,2021-12-08 13:00:00,421.06,6.0
4563,0MA,2021-12-08 14:00:00,638.79,7.0
4565,0MA,2021-12-08 16:00:00,731.74,3.0
4576,0MA,2021-12-09 03:00:00,845.69,2.0
4580,0MA,2021-12-09 07:00:00,91.86,10.0
4584,0MA,2021-12-09 11:00:00,776.72,8.0
4602,0MA,2021-12-10 05:00:00,544.47,3.0
4604,0MA,2021-12-10 07:00:00,35.3,9.0
4613,0MA,2021-12-10 16:00:00,449.23,2.0
4617,0MA,2021-12-10 20:00:00,778.98,9.0
4625,0MA,2021-12-11 04:00:00,949.94,8.0
4628,0MA,2021-12-11 07:00:00,363.33,7.0
4630,0MA,2021-12-11 09:00:00,898.49,3.0
4643,0MA,2021-12-11 22:00:00,920.1,2.0
4665,0MA,2021-12-12 20:00:00,461.7,8.0
4686,0MA,2021-12-13 17:00:00,721.32,9.0
4688,0MA,2021-12-13 19:00:00,643.08,5.0
4691,0MA,2021-12-13 22:00:00,93.43,2.0
4707,0MA,2021-12-14 14:00:00,581.68,3.0
4714,0MA,2021-12-14 21:00:00,616.32,4.0
4720,0MP,2021-12-01 02:00:00,361.46,5.0
4722,0MP,2021-12-01 04:00:00,606.51,9.0
4743,0MP,2021-12-02 01:00:00,344.34,8.0
4745,0MP,2021-12-02 03:00:00,797.26,6.0
4766,0MP,2021-12-03 00:00:00,375.12,4.0
4773,0MP,2021-12-03 07:00:00,617.52,7.0
4785,0MP,2021-12-03 19:00:00,527.21,4.0
4797,0MP,2021-12-04 07:00:00,747.41,8.0
4799,0MP,2021-12-04 09:00:00,330.93,8.0
4804,0MP,2021-12-04 14:00:00,15.88,4.0
4820,0MP,2021-12-05 06:00:00,410.05,4.0
4832,0MP,2021-12-05 18:00:00,102.65,6.0
4871,0MP,2021-12-07 09:00:00,665.23,8.0
4875,0MP,2021-12-07 13:00:00,794.26,9.0
4882,0MP,2021-12-07 20:00:00,279.93,9.0
4907,0MP,2021-12-08 21:00:00,359.46,5.0
4909,0MP,2021-12-08 23:00:00,415.58,2.0
4944,0MP,2021-12-10 10:00:00,473.79,7.0
4957,0MP,2021-12-10 23:00:00,216.78,9.0
4962,0MP,2021-12-11 04:00:00,307.77,1.0
4974,0MP,2021-12-11 16:00:00,86.78,7.0
4976,0MP,2021-12-11 18:00:00,207.9,3.0
4985,0MP,2021-12-12 03:00:00,673.8,8.0
4992,0MP,2021-12-12 10:00:00,150.59,8.0
4998,0MP,2021-12-12 16:00:00,349.75,2.0
5028,0MP,2021-12-13 22:00:00,793.15,10.0
5058,0N5,2021-12-01 03:00:00,133.04,3.0
5065,0N5,2021-12-01 10:00:00,684.67,5.0
5094,0N5,2021-12-02 15:00:00,151.6,6.0
5114,0N5,2021-12-03 11:00:00,207.51,7.0
5119,0N5,2021-12-03 16:00:00,541.39,8.0
5130,0N5,2021-12-04 03:00:00,860.71,3.0
5137,0N5,2021-12-04 10:00:00,583.63,8.0
5140,0N5,2021-12-04 13:00:00,918.89,5.0
5141,0N5,2021-12-04 14:00:00,172.22,3.0
5146,0N5,2021-12-04 19:00:00,535.29,5.0
5165,0N5,2021-12-05 14:00:00,85.99,2.0
5168,0N5,2021-12-05 17:00:00,41.22,8.0
5171,0N5,2021-12-05 20:00:00,228.3,2.0
5172,0N5,2021-12-05 21:00:00,792.55,9.0
5186,0N5,2021-12-06 11:00:00,705.81,3.0
5199,0N5,2021-12-07 00:00:00,749.39,5.0
5200,0N5,2021-12-07 01:00:00,271.25,3.0
5205,0N5,2021-12-07 06:00:00,230.36,7.0
5217,0N5,2021-12-07 18:00:00,348.68,2.0
5225,0N5,2021-12-08 02:00:00,229.45,3.0
5232,0N5,2021-12-08 09:00:00,233.08,7.0
5237,0N5,2021-12-08 14:00:00,209.39,4.0
5239,0N5,2021-12-08 16:00:00,941.1,3.0
5245,0N5,2021-12-08 22:00:00,999.22,7.0
5263,0N5,2021-12-09 16:00:00,989.08,2.0
5264,0N5,2021-12-09 17:00:00,769.88,9.0
5298,0N5,2021-12-11 03:00:00,327.94,3.0
5301,0N5,2021-12-11 06:00:00,595.03,5.0
5302,0N5,2021-12-11 07:00:00,597.36,2.0
5309,0N5,2021-12-11 14:00:00,518.09,3.0
5356,0N5,2021-12-13 13:00:00,354.11,4.0
5358,0N5,2021-12-13 15:00:00,521.26,3.0
5360,0N5,2021-12-13 17:00:00,140.47,4.0
5370,0N5,2021-12-14 03:00:00,77.43,5.0
5379,0N5,2021-12-14 12:00:00,756.81,2.0
5392,0O6,2021-12-01 00:00:00,612.32,6.0
5406,0O6,2021-12-01 14:00:00,85.83,10.0
5408,0O6,2021-12-01 16:00:00,497.97,9.0
5411,0O6,2021-12-01 19:00:00,312.07,6.0
5412,0O6,2021-12-01 20:00:00,549.23,7.0
5421,0O6,2021-12-02 05:00:00,44.99,8.0
5430,0O6,2021-12-02 14:00:00,842.61,6.0
5434,0O6,2021-12-02 18:00:00,378.08,8.0
5462,0O6,2021-12-03 22:00:00,544.9,5.0
5473,0O6,2021-12-04 09:00:00,408.05,4.0
5480,0O6,2021-12-04 16:00:00,255.41,5.0
5484,0O6,2021-12-04 20:00:00,535.86,4.0
5487,0O6,2021-12-04 23:00:00,943.88,3.0
5494,0O6,2021-12-05 06:00:00,58.45,6.0
5515,0O6,2021-12-06 03:00:00,587.04,10.0
5526,0O6,2021-12-06 14:00:00,103.5,9.0
5528,0O6,2021-12-06 16:00:00,598.49,3.0
5530,0O6,2021-12-06 18:00:00,632.84,2.0
5535,0O6,2021-12-06 23:00:00,127.5,3.0
5539,0O6,2021-12-07 03:00:00,176.35,6.0
5542,0O6,2021-12-07 06:00:00,660.09,6.0
5545,0O6,2021-12-07 09:00:00,336.02,2.0
5552,0O6,2021-12-07 16:00:00,788.76,5.0
5572,0O6,2021-12-08 12:00:00,434.04,7.0
5576,0O6,2021-12-08 16:00:00,790.85,8.0
5583,0O6,2021-12-08 23:00:00,344.17,7.0
5586,0O6,2021-12-09 02:00:00,471.21,8.0
5587,0O6,2021-12-09 03:00:00,497.43,4.0
5607,0O6,2021-12-09 23:00:00,73.2,7.0
5620,0O6,2021-12-10 12:00:00,294.32,1.0
5633,0O6,2021-12-11 01:00:00,885.48,1.0
5634,0O6,2021-12-11 02:00:00,712.24,4.0
5655,0O6,2021-12-11 23:00:00,925.76,5.0
5669,0O6,2021-12-12 13:00:00,796.41,9.0
5682,0O6,2021-12-13 02:00:00,763.62,10.0
5683,0O6,2021-12-13 03:00:00,333.21,8.0
5701,0O6,2021-12-13 21:00:00,781.53,1.0
5703,0O6,2021-12-13 23:00:00,266.17,7.0
5708,0O6,2021-12-14 04:00:00,646.71,4.0
5723,0O6,2021-12-14 19:00:00,591.96,9.0
5728,0O6,2021-12-15 00:00:00,328.14,8.0
5755,0Q5,2021-12-02 02:00:00,107.58,7.0
5773,0Q5,2021-12-02 20:00:00,658.42,4.0
5774,0Q5,2021-12-02 21:00:00,458.77,5.0
5777,0Q5,2021-12-03 00:00:00,883.61,5.0
5779,0Q5,2021-12-03 02:00:00,278.56,9.0
5782,0Q5,2021-12-03 05:00:00,782.08,5.0
5806,0Q5,2021-12-04 05:00:00,651.5,7.0
5813,0Q5,2021-12-04 12:00:00,644.23,4.0
5818,0Q5,2021-12-04 17:00:00,925.45,9.0
5841,0Q5,2021-12-05 16:00:00,472.0,1.0
5847,0Q5,2021-12-05 22:00:00,882.54,9.0
5852,0Q5,2021-12-06 03:00:00,566.64,4.0
5859,0Q5,2021-12-06 10:00:00,963.59,8.0
5863,0Q5,2021-12-06 14:00:00,375.8,6.0
5866,0Q5,2021-12-06 17:00:00,110.21,9.0
5894,0Q5,2021-12-07 21:00:00,223.65,1.0
5895,0Q5,2021-12-07 22:00:00,775.2,5.0
5923,0Q5,2021-12-09 02:00:00,576.69,2.0
5936,0Q5,2021-12-09 15:00:00,365.49,4.0
5941,0Q5,2021-12-09 20:00:00,269.78,5.0
5950,0Q5,2021-12-10 05:00:00,778.33,1.0
5957,0Q5,2021-12-10 12:00:00,230.98,5.0
5961,0Q5,2021-12-10 16:00:00,87.59,6.0
5962,0Q5,2021-12-10 17:00:00,819.95,3.0
5965,0Q5,2021-12-10 20:00:00,151.28,9.0
5989,0Q5,2021-12-11 20:00:00,352.35,1.0
5995,0Q5,2021-12-12 02:00:00,86.62,5.0
6009,0Q5,2021-12-12 16:00:00,979.67,9.0
6014,0Q5,2021-12-12 21:00:00,838.62,2.0
6019,0Q5,2021-12-13 02:00:00,738.69,3.0
6026,0Q5,2021-12-13 09:00:00,103.31,4.0
6050,0Q5,2021-12-14 09:00:00,11.23,5.0
6056,0Q5,2021-12-14 15:00:00,929.69,7.0
6071,0Q6,2021-12-01 05:00:00,500.61,4.0
6076,0Q6,2021-12-01 10:00:00,380.8,10.0
6085,0Q6,2021-12-01 19:00:00,642.77,9.0
6088,0Q6,2021-12-01 22:00:00,242.86,8.0
6089,0Q6,2021-12-01 23:00:00,856.61,5.0
6100,0Q6,2021-12-02 10:00:00,201.06,3.0
6115,0Q6,2021-12-03 01:00:00,23.37,9.0
6129,0Q6,2021-12-03 15:00:00,777.69,5.0
6132,0Q6,2021-12-03 18:00:00,153.19,3.0
6142,0Q6,2021-12-04 04:00:00,556.02,8.0
6153,0Q6,2021-12-04 15:00:00,679.86,7.0
6154,0Q6,2021-12-04 16:00:00,296.79,5.0
6156,0Q6,2021-12-04 18:00:00,28.61,2.0
6160,0Q6,2021-12-04 22:00:00,784.15,4.0
6188,0Q6,2021-12-06 02:00:00,348.85,4.0
6189,0Q6,2021-12-06 03:00:00,948.62,8.0
6192,0Q6,2021-12-06 06:00:00,524.15,4.0
6194,0Q6,2021-12-06 08:00:00,186.4,5.0
6205,0Q6,2021-12-06 19:00:00,987.25,3.0
6208,0Q6,2021-12-06 22:00:00,145.69,4.0
6214,0Q6,2021-12-07 04:00:00,397.32,8.0
6215,0Q6,2021-12-07 05:00:00,667.16,3.0
6234,0Q6,2021-12-08 00:00:00,425.58,3.0
6249,0Q6,2021-12-08 15:00:00,597.95,4.0
6251,0Q6,2021-12-08 17:00:00,31.45,2.0
6257,0Q6,2021-12-08 23:00:00,340.69,10.0
6264,0Q6,2021-12-09 06:00:00,246.79,6.0
6286,0Q6,2021-12-10 04:00:00,607.98,4.0
6289,0Q6,2021-12-10 07:00:00,122.45,7.0
6292,0Q6,2021-12-10 10:00:00,116.85,3.0
6311,0Q6,2021-12-11 05:00:00,566.27,2.0
6319,0Q6,2021-12-11 13:00:00,643.6,3.0
6336,0Q6,2021-12-12 06:00:00,160.31,4.0
6342,0Q6,2021-12-12 12:00:00,162.58,10.0
6374,0Q6,2021-12-13 20:00:00,811.97,5.0
6377,0Q6,2021-12-13 23:00:00,690.64,3.0
6381,0Q6,2021-12-14 03:00:00,56.22,3.0
6385,0Q6,2021-12-14 07:00:00,560.0,8.0
6394,0Q6,2021-12-14 16:00:00,178.97,3.0
6397,0Q6,2021-12-14 19:00:00,711.72,9.0
6417,0RE,2021-12-01 14:00:00,195.18,10.0
6420,0RE,2021-12-01 17:00:00,368.06,7.0
6432,0RE,2021-12-02 05:00:00,684.04,7.0
6490,0RE,2021-12-04 15:00:00,558.49,1.0
6500,0RE,2021-12-05 01:00:00,555.22,2.0
6524,0RE,2021-12-06 01:00:00,589.23,7.0
6565,0RE,2021-12-07 18:00:00,887.71,3.0
6567,0RE,2021-12-07 20:00:00,160.11,3.0
6579,0RE,2021-12-08 08:00:00,456.2,10.0
6606,0RE,2021-12-09 11:00:00,119.21,10.0
6637,0RE,2021-12-10 18:00:00,157.03,9.0
6652,0RE,2021-12-11 09:00:00,311.68,4.0
6668,0RE,2021-12-12 01:00:00,76.24,1.0
6685,0RE,2021-12-12 18:00:00,999.4,6.0
6689,0RE,2021-12-12 22:00:00,991.31,3.0
6696,0RE,2021-12-13 05:00:00,582.96,6.0
6706,0RE,2021-12-13 15:00:00,850.24,2.0
6715,0RE,2021-12-14 00:00:00,551.93,7.0
6730,0RE,2021-12-14 15:00:00,686.14,1.0
6733,0RE,2021-12-14 18:00:00,201.2,5.0
6744,0SE,2021-12-01 04:00:00,851.8,2.0
6755,0SE,2021-12-01 15:00:00,869.85,1.0
6757,0SE,2021-12-01 17:00:00,558.57,6.0
6761,0SE,2021-12-01 21:00:00,10.3,4.0
6801,0SE,2021-12-03 13:00:00,617.5,7.0
6804,0SE,2021-12-03 16:00:00,141.12,8.0
6814,0SE,2021-12-04 02:00:00,34.07,2.0
6837,0SE,2021-12-05 01:00:00,773.72,9.0
6879,0SE,2021-12-06 19:00:00,505.92,3.0
6904,0SE,2021-12-07 20:00:00,738.89,1.0
6918,0SE,2021-12-08 10:00:00,237.52,9.0
6920,0SE,2021-12-08 12:00:00,528.57,7.0
6928,0SE,2021-12-08 20:00:00,325.03,9.0
6933,0SE,2021-12-09 01:00:00,332.17,8.0
6939,0SE,2021-12-09 07:00:00,238.1,1.0
6943,0SE,2021-12-09 11:00:00,529.76,1.0
6944,0SE,2021-12-09 12:00:00,217.84,7.0
6969,0SE,2021-12-10 13:00:00,720.54,6.0
6973,0SE,2021-12-10 17:00:00,806.04,4.0
6977,0SE,2021-12-10 21:00:00,472.64,5.0
6986,0SE,2021-12-11 06:00:00,726.91,3.0
6989,0SE,2021-12-11 09:00:00,279.21,1.0
6994,0SE,2021-12-11 14:00:00,863.12,1.0
6997,0SE,2021-12-11 17:00:00,536.02,8.0
6998,0SE,2021-12-11 18:00:00,634.76,9.0
7001,0SE,2021-12-11 21:00:00,180.64,1.0
7007,0SE,2021-12-12 03:00:00,463.77,9.0
7059,0SE,2021-12-14 07:00:00,119.47,7.0
7082,0U7,2021-12-01 05:00:00,833.34,4.0
7091,0U7,2021-12-01 14:00:00,222.3,10.0
7093,0U7,2021-12-01 16:00:00,462.6,6.0
7094,0U7,2021-12-01 17:00:00,133.36,9.0
7098,0U7,2021-12-01 21:00:00,354.36,7.0
7104,0U7,2021-12-02 03:00:00,316.86,2.0
7146,0U7,2021-12-03 21:00:00,918.13,4.0
7166,0U7,2021-12-04 17:00:00,874.73,7.0
7187,0U7,2021-12-05 14:00:00,251.52,2.0
7188,0U7,2021-12-05 15:00:00,219.79,2.0
7194,0U7,2021-12-05 21:00:00,325.51,1.0
7200,0U7,2021-12-06 03:00:00,833.9,1.0
7204,0U7,2021-12-06 07:00:00,973.08,5.0
7208,0U7,2021-12-06 11:00:00,385.26,2.0
7209,0U7,2021-12-06 12:00:00,709.51,5.0
7213,0U7,2021-12-06 16:00:00,995.48,7.0
7221,0U7,2021-12-07 00:00:00,115.76,8.0
7223,0U7,2021-12-07 02:00:00,309.29,7.0
7227,0U7,2021-12-07 06:00:00,405.84,4.0
7230,0U7,2021-12-07 09:00:00,548.31,1.0
7233,0U7,2021-12-07 12:00:00,761.12,5.0
7239,0U7,2021-12-07 18:00:00,966.06,3.0
7254,0U7,2021-12-08 09:00:00,345.26,7.0
7277,0U7,2021-12-09 08:00:00,141.4,7.0
7280,0U7,2021-12-09 11:00:00,131.63,8.0
7298,0U7,2021-12-10 05:00:00,793.05,9.0
7309,0U7,2021-12-10 16:00:00,236.94,4.0
7334,0U7,2021-12-11 17:00:00,699.51,9.0
7336,0U7,2021-12-11 19:00:00,549.87,3.0
7341,0U7,2021-12-12 00:00:00,933.79,1.0
7358,0U7,2021-12-12 17:00:00,567.03,5.0
7359,0U7,2021-12-12 18:00:00,912.68,6.0
7364,0U7,2021-12-12 23:00:00,545.04,7.0
7367,0U7,2021-12-13 02:00:00,197.27,5.0
7378,0U7,2021-12-13 13:00:00,143.76,5.0
7390,0U7,2021-12-14 01:00:00,756.84,9.0
7398,0U7,2021-12-14 09:00:00,972.46,10.0
7399,0U7,2021-12-14 10:00:00,517.89,10.0
7404,0U7,2021-12-14 15:00:00,10.28,5.0
7412,0U7,2021-12-14 23:00:00,182.23,4.0
7428,0VO,2021-12-01 14:00:00,35.89,5.0
7433,0VO,2021-12-01 19:00:00,652.47,4.0
7465,0VO,2021-12-03 03:00:00,348.08,4.0
7473,0VO,2021-12-03 11:00:00,605.19,1.0
7479,0VO,2021-12-03 17:00:00,836.24,4.0
7488,0VO,2021-12-04 02:00:00,363.62,2.0
7489,0VO,2021-12-04 03:00:00,616.71,7.0
7510,0VO,2021-12-05 00:00:00,285.59,8.0
7520,0VO,2021-12-05 10:00:00,192.52,9.0
7541,0VO,2021-12-06 07:00:00,846.54,6.0
7575,0VO,2021-12-07 17:00:00,678.56,10.0
7597,0VO,2021-12-08 15:00:00,91.14,2.0
7599,0VO,2021-12-08 17:00:00,558.72,3.0
7616,0VO,2021-12-09 10:00:00,975.5,6.0
7623,0VO,2021-12-09 17:00:00,229.23,2.0
7624,0VO,2021-12-09 18:00:00,565.61,7.0
7627,0VO,2021-12-09 21:00:00,672.41,5.0
